date,year,month,day,weekday,hour,demand,temperature
1989/11/11,1989,11,11,6,5,1458,48
1989/11/11,1989,11,11,6,6,1539,47
1989/11/11,1989,11,11,6,7,1700,48
1989/11/11,1989,11,11,6,8,1978,48
1989/11/11,1989,11,11,6,9,2295,48
1989/11/11,1989,11,11,6,10,2482,48
1989/11/11,1989,11,11,6,11,2522,48
1989/11/11,1989,11,11,6,12,2486,47
1989/11/11,1989,11,11,6,13,2449,46
1989/11/11,1989,11,11,6,14,2393,46
1989/11/11,1989,11,11,6,15,2357,46
1989/11/11,1989,11,11,6,16,2394,45
1989/11/11,1989,11,11,6,17,2538,44
1989/11/11,1989,11,11,6,18,2668,44
1989/11/11,1989,11,11,6,19,2597,44
1989/11/11,1989,11,11,6,20,2470,43
1989/11/11,1989,11,11,6,21,2360,43
1989/11/11,1989,11,11,6,22,2197,43
1989/11/11,1989,11,11,6,23,2053,43
1989/11/11,1989,11,11,6,24,1855,43
1989/11/12,1989,11,12,7,1,1695,42
1989/11/12,1989,11,12,7,2,1610,41
1989/11/12,1989,11,12,7,3,1577,41
1989/11/12,1989,11,12,7,4,1581,40
1989/11/12,1989,11,12,7,5,1602,41
1989/11/12,1989,11,12,7,6,1680,41
1989/11/12,1989,11,12,7,7,1826,41
1989/11/12,1989,11,12,7,8,2088,40
1989/11/12,1989,11,12,7,9,2401,43
1989/11/12,1989,11,12,7,10,2545,44
1989/11/12,1989,11,12,7,11,2532,44
1989/11/12,1989,11,12,7,12,2459,45
1989/11/12,1989,11,12,7,13,2375,45
1989/11/12,1989,11,12,7,14,2288,48
1989/11/12,1989,11,12,7,15,2234,45
1989/11/12,1989,11,12,7,16,2278,44
1989/11/12,1989,11,12,7,17,2498,43
1989/11/12,1989,11,12,7,18,2751,41
1989/11/12,1989,11,12,7,19,2772,42
1989/11/12,1989,11,12,7,20,2707,42
1989/11/12,1989,11,12,7,21,2590,42
1989/11/12,1989,11,12,7,22,2393,41
1989/11/12,1989,11,12,7,23,2114,41
1989/11/12,1989,11,12,7,24,1856,42
1989/11/13,1989,11,13,1,1,1677,42
1989/11/13,1989,11,13,1,2,1647,41
1989/11/13,1989,11,13,1,3,1627,41
1989/11/13,1989,11,13,1,4,1664,42
1989/11/13,1989,11,13,1,5,1763,43
1989/11/13,1989,11,13,1,6,2111,44
1989/11/13,1989,11,13,1,7,2675,43
1989/11/13,1989,11,13,1,8,3008,42
1989/11/13,1989,11,13,1,9,2992,43
1989/11/13,1989,11,13,1,10,2903,44
1989/11/13,1989,11,13,1,11,2842,43
1989/11/13,1989,11,13,1,12,2674,46
1989/11/13,1989,11,13,1,13,2605,47
1989/11/13,1989,11,13,1,14,2559,47
1989/11/13,1989,11,13,1,15,2492,47
1989/11/13,1989,11,13,1,16,2508,48
1989/11/13,1989,11,13,1,17,2693,46
1989/11/13,1989,11,13,1,18,2989,45
1989/11/13,1989,11,13,1,19,3024,45
1989/11/13,1989,11,13,1,20,2915,46
1989/11/13,1989,11,13,1,21,2752,46
1989/11/13,1989,11,13,1,22,2512,46
1989/11/13,1989,11,13,1,23,2210,45
1989/11/13,1989,11,13,1,24,1913,44
1989/11/14,1989,11,14,2,1,1718,43
1989/11/14,1989,11,14,2,2,1668,42
1989/11/14,1989,11,14,2,3,1662,41
1989/11/14,1989,11,14,2,4,1674,42
1989/11/14,1989,11,14,2,5,1784,42
1989/11/14,1989,11,14,2,6,2095,41
1989/11/14,1989,11,14,2,7,2666,42
1989/11/14,1989,11,14,2,8,2970,43
1989/11/14,1989,11,14,2,9,2879,44
1989/11/14,1989,11,14,2,10,2699,46
1989/11/14,1989,11,14,2,11,2589,45
1989/11/14,1989,11,14,2,12,2474,48
1989/11/14,1989,11,14,2,13,2404,47
1989/11/14,1989,11,14,2,14,2353,48
1989/11/14,1989,11,14,2,15,2317,48
1989/11/14,1989,11,14,2,16,2349,46
1989/11/14,1989,11,14,2,17,2588,44
1989/11/14,1989,11,14,2,18,2933,44
1989/11/14,1989,11,14,2,19,2970,44
1989/11/14,1989,11,14,2,20,2903,44
1989/11/14,1989,11,14,2,21,2764,42
1989/11/14,1989,11,14,2,22,2556,42
1989/11/14,1989,11,14,2,23,2260,42
1989/11/14,1989,11,14,2,24,1993,41
1989/11/15,1989,11,15,3,1,1791,41
1989/11/15,1989,11,15,3,2,1721,39
1989/11/15,1989,11,15,3,3,1710,40
1989/11/15,1989,11,15,3,4,1727,40
1989/11/15,1989,11,15,3,5,1814,39
1989/11/15,1989,11,15,3,6,2179,40
1989/11/15,1989,11,15,3,7,2740,39
1989/11/15,1989,11,15,3,8,3061,38
1989/11/15,1989,11,15,3,9,3004,41
1989/11/15,1989,11,15,3,10,2851,43
1989/11/15,1989,11,15,3,11,2641,48
1989/11/15,1989,11,15,3,12,2481,49
1989/11/15,1989,11,15,3,13,2405,49
1989/11/15,1989,11,15,3,14,2382,49
1989/11/15,1989,11,15,3,15,2370,49
1989/11/15,1989,11,15,3,16,2404,48
1989/11/15,1989,11,15,3,17,2580,46
1989/11/15,1989,11,15,3,18,2892,44
1989/11/15,1989,11,15,3,19,2909,44
1989/11/15,1989,11,15,3,20,2812,44
1989/11/15,1989,11,15,3,21,2680,45
1989/11/15,1989,11,15,3,22,2459,45
1989/11/15,1989,11,15,3,23,2166,45
1989/11/15,1989,11,15,3,24,1872,44
1989/11/16,1989,11,16,4,1,1684,45
1989/11/16,1989,11,16,4,2,1606,45
1989/11/16,1989,11,16,4,3,1595,46
1989/11/16,1989,11,16,4,4,1593,46
1989/11/16,1989,11,16,4,5,1678,46
1989/11/16,1989,11,16,4,6,1996,45
1989/11/16,1989,11,16,4,7,2553,47
1989/11/16,1989,11,16,4,8,2845,46
1989/11/16,1989,11,16,4,9,2817,47
1989/11/16,1989,11,16,4,10,2696,48
1989/11/16,1989,11,16,4,11,2601,48
1989/11/16,1989,11,16,4,12,2535,48
1989/11/16,1989,11,16,4,13,2498,48
1989/11/16,1989,11,16,4,14,2481,48
1989/11/16,1989,11,16,4,15,2470,48
1989/11/16,1989,11,16,4,16,2548,48
1989/11/16,1989,11,16,4,17,2677,48
1989/11/16,1989,11,16,4,18,2883,47
1989/11/16,1989,11,16,4,19,2857,48
1989/11/16,1989,11,16,4,20,2749,47
1989/11/16,1989,11,16,4,21,2609,48
1989/11/16,1989,11,16,4,22,2398,48
1989/11/16,1989,11,16,4,23,2092,47
1989/11/16,1989,11,16,4,24,1816,47
1989/11/17,1989,11,17,5,1,1621,47
1989/11/17,1989,11,17,5,2,1559,47
1989/11/17,1989,11,17,5,3,1533,46
1989/11/17,1989,11,17,5,4,1542,46
1989/11/17,1989,11,17,5,5,1626,45
1989/11/17,1989,11,17,5,6,1939,45
1989/11/17,1989,11,17,5,7,2477,45
1989/11/17,1989,11,17,5,8,2782,45
1989/11/17,1989,11,17,5,9,2745,45
1989/11/17,1989,11,17,5,10,2654,46
1989/11/17,1989,11,17,5,11,2595,47
1989/11/17,1989,11,17,5,12,2522,47
1989/11/17,1989,11,17,5,13,2466,48
1989/11/17,1989,11,17,5,14,2411,48
1989/11/17,1989,11,17,5,15,2382,48
1989/11/17,1989,11,17,5,16,2418,47
1989/11/17,1989,11,17,5,17,2563,47
1989/11/17,1989,11,17,5,18,2783,47
1989/11/17,1989,11,17,5,19,2746,46
1989/11/17,1989,11,17,5,20,2601,47
1989/11/17,1989,11,17,5,21,2463,47
1989/11/17,1989,11,17,5,22,2281,47
1989/11/17,1989,11,17,5,23,2076,47
1989/11/17,1989,11,17,5,24,1850,47
1989/11/18,1989,11,18,6,1,1680,47
1989/11/18,1989,11,18,6,2,1570,47
1989/11/18,1989,11,18,6,3,1525,47
1989/11/18,1989,11,18,6,4,1506,46
1989/11/18,1989,11,18,6,5,1547,46
1989/11/18,1989,11,18,6,6,1641,46
1989/11/18,1989,11,18,6,7,1826,46
1989/11/18,1989,11,18,6,8,2109,46
1989/11/18,1989,11,18,6,9,2434,46
1989/11/18,1989,11,18,6,10,2578,47
1989/11/18,1989,11,18,6,11,2541,49
1989/11/18,1989,11,18,6,12,2441,50
1989/11/18,1989,11,18,6,13,2334,53
1989/11/18,1989,11,18,6,14,2213,52
1989/11/18,1989,11,18,6,15,2130,53
1989/11/18,1989,11,18,6,16,2132,51
1989/11/18,1989,11,18,6,17,2314,47
1989/11/18,1989,11,18,6,18,2575,47
1989/11/18,1989,11,18,6,19,2533,46
1989/11/18,1989,11,18,6,20,2428,44
1989/11/18,1989,11,18,6,21,2305,47
1989/11/18,1989,11,18,6,22,2160,45
1989/11/18,1989,11,18,6,23,2010,46
1989/11/18,1989,11,18,6,24,1806,47
1989/11/19,1989,11,19,7,1,1641,46
1989/11/19,1989,11,19,7,2,1538,47
1989/11/19,1989,11,19,7,3,1486,48
1989/11/19,1989,11,19,7,4,1469,49
1989/11/19,1989,11,19,7,5,1480,47
1989/11/19,1989,11,19,7,6,1566,48
1989/11/19,1989,11,19,7,7,1673,48
1989/11/19,1989,11,19,7,8,1932,48
1989/11/19,1989,11,19,7,9,2238,49
1989/11/19,1989,11,19,7,10,2444,49
1989/11/19,1989,11,19,7,11,2503,49
1989/11/19,1989,11,19,7,12,2476,49
1989/11/19,1989,11,19,7,13,2442,51
1989/11/19,1989,11,19,7,14,2392,51
1989/11/19,1989,11,19,7,15,2334,51
1989/11/19,1989,11,19,7,16,2320,51
1989/11/19,1989,11,19,7,17,2467,50
1989/11/19,1989,11,19,7,18,2614,50
1989/11/19,1989,11,19,7,19,2578,51
1989/11/19,1989,11,19,7,20,2487,51
1989/11/19,1989,11,19,7,21,2375,51
1989/11/19,1989,11,19,7,22,2196,51
1989/11/19,1989,11,19,7,23,1931,52
1989/11/19,1989,11,19,7,24,1694,50
1989/11/20,1989,11,20,1,1,1517,51
1989/11/20,1989,11,20,1,2,1448,49
1989/11/20,1989,11,20,1,3,1434,49
1989/11/20,1989,11,20,1,4,1453,48
1989/11/20,1989,11,20,1,5,1550,47
1989/11/20,1989,11,20,1,6,1856,48
1989/11/20,1989,11,20,1,7,2395,48
1989/11/20,1989,11,20,1,8,2713,47
1989/11/20,1989,11,20,1,9,2685,49
1989/11/20,1989,11,20,1,10,2587,50
1989/11/20,1989,11,20,1,11,2505,52
1989/11/20,1989,11,20,1,12,2434,53
1989/11/20,1989,11,20,1,13,2389,53
1989/11/20,1989,11,20,1,14,2371,52
1989/11/20,1989,11,20,1,15,2370,52
1989/11/20,1989,11,20,1,16,2424,51
1989/11/20,1989,11,20,1,17,2589,51
1989/11/20,1989,11,20,1,18,2802,51
1989/11/20,1989,11,20,1,19,2773,51
1989/11/20,1989,11,20,1,20,2677,50
1989/11/20,1989,11,20,1,21,2571,50
1989/11/20,1989,11,20,1,22,2361,50
1989/11/20,1989,11,20,1,23,2066,50
1989/11/20,1989,11,20,1,24,1773,50
1989/11/21,1989,11,21,2,1,1575,50
1989/11/21,1989,11,21,2,2,1494,50
1989/11/21,1989,11,21,2,3,1480,48
1989/11/21,1989,11,21,2,4,1488,48
1989/11/21,1989,11,21,2,5,1586,47
1989/11/21,1989,11,21,2,6,1894,45
1989/11/21,1989,11,21,2,7,2462,45
1989/11/21,1989,11,21,2,8,2788,44
1989/11/21,1989,11,21,2,9,2774,45
1989/11/21,1989,11,21,2,10,2656,46
1989/11/21,1989,11,21,2,11,2547,47
1989/11/21,1989,11,21,2,12,2429,50
1989/11/21,1989,11,21,2,13,2335,51
1989/11/21,1989,11,21,2,14,2289,51
1989/11/21,1989,11,21,2,15,2256,50
1989/11/21,1989,11,21,2,16,2295,48
1989/11/21,1989,11,21,2,17,2544,42
1989/11/21,1989,11,21,2,18,2859,45
1989/11/21,1989,11,21,2,19,2934,43
1989/11/21,1989,11,21,2,20,2889,40
1989/11/21,1989,11,21,2,21,2787,41
1989/11/21,1989,11,21,2,22,2576,41
1989/11/21,1989,11,21,2,23,2292,42
1989/11/21,1989,11,21,2,24,1984,42
1989/11/22,1989,11,22,3,1,1768,42
1989/11/22,1989,11,22,3,2,1697,42
1989/11/22,1989,11,22,3,3,1676,42
1989/11/22,1989,11,22,3,4,1689,41
1989/11/22,1989,11,22,3,5,1794,40
1989/11/22,1989,11,22,3,6,2135,40
1989/11/22,1989,11,22,3,7,2705,40
1989/11/22,1989,11,22,3,8,3050,40
1989/11/22,1989,11,22,3,9,3043,41
1989/11/22,1989,11,22,3,10,2941,43
1989/11/22,1989,11,22,3,11,2828,45
1989/11/22,1989,11,22,3,12,2685,44
1989/11/22,1989,11,22,3,13,2581,45
1989/11/22,1989,11,22,3,14,2479,48
1989/11/22,1989,11,22,3,15,2437,47
1989/11/22,1989,11,22,3,16,2460,45
1989/11/22,1989,11,22,3,17,2681,41
1989/11/22,1989,11,22,3,18,2933,40
1989/11/22,1989,11,22,3,19,2951,39
1989/11/22,1989,11,22,3,20,2878,39
1989/11/22,1989,11,22,3,21,2770,40
1989/11/22,1989,11,22,3,22,2608,41
1989/11/22,1989,11,22,3,23,2353,42
1989/11/22,1989,11,22,3,24,2056,43
1989/11/23,1989,11,23,4,1,1802,43
1989/11/23,1989,11,23,4,2,1689,44
1989/11/23,1989,11,23,4,3,1629,42
1989/11/23,1989,11,23,4,4,1607,42
1989/11/23,1989,11,23,4,5,1622,42
1989/11/23,1989,11,23,4,6,1720,43
1989/11/23,1989,11,23,4,7,1903,44
1989/11/23,1989,11,23,4,8,2198,45
1989/11/23,1989,11,23,4,9,2557,47
1989/11/23,1989,11,23,4,10,2820,49
1989/11/23,1989,11,23,4,11,2860,49
1989/11/23,1989,11,23,4,12,2745,51
1989/11/23,1989,11,23,4,13,2589,51
1989/11/23,1989,11,23,4,14,2457,48
1989/11/23,1989,11,23,4,15,2255,48
1989/11/23,1989,11,23,4,16,2157,48
1989/11/23,1989,11,23,4,17,2156,47
1989/11/23,1989,11,23,4,18,2192,46
1989/11/23,1989,11,23,4,19,2192,46
1989/11/23,1989,11,23,4,20,2179,45
1989/11/23,1989,11,23,4,21,2175,43
1989/11/23,1989,11,23,4,22,2120,40
1989/11/23,1989,11,23,4,23,1990,42
1989/11/23,1989,11,23,4,24,1806,42
1989/11/24,1989,11,24,5,1,1665,43
1989/11/24,1989,11,24,5,2,1584,43
1989/11/24,1989,11,24,5,3,1561,42
1989/11/24,1989,11,24,5,4,1579,42
1989/11/24,1989,11,24,5,5,1647,40
1989/11/24,1989,11,24,5,6,1803,39
1989/11/24,1989,11,24,5,7,2046,39
1989/11/24,1989,11,24,5,8,2340,41
1989/11/24,1989,11,24,5,9,2605,42
1989/11/24,1989,11,24,5,10,2683,44
1989/11/24,1989,11,24,5,11,2670,45
1989/11/24,1989,11,24,5,12,2643,45
1989/11/24,1989,11,24,5,13,2621,43
1989/11/24,1989,11,24,5,14,2564,42
1989/11/24,1989,11,24,5,15,2510,41
1989/11/24,1989,11,24,5,16,2523,42
1989/11/24,1989,11,24,5,17,2639,41
1989/11/24,1989,11,24,5,18,2816,41
1989/11/24,1989,11,24,5,19,2777,40
1989/11/24,1989,11,24,5,20,2669,42
1989/11/24,1989,11,24,5,21,2540,43
1989/11/24,1989,11,24,5,22,2371,42
1989/11/24,1989,11,24,5,23,2168,41
1989/11/24,1989,11,24,5,24,1945,41
1989/11/25,1989,11,25,6,1,1770,42
1989/11/25,1989,11,25,6,2,1686,40
1989/11/25,1989,11,25,6,3,1652,40
1989/11/25,1989,11,25,6,4,1663,40
1989/11/25,1989,11,25,6,5,1694,41
1989/11/25,1989,11,25,6,6,1778,41
1989/11/25,1989,11,25,6,7,1948,42
1989/11/25,1989,11,25,6,8,2222,42
1989/11/25,1989,11,25,6,9,2543,42
1989/11/25,1989,11,25,6,10,2697,43
1989/11/25,1989,11,25,6,11,2691,45
1989/11/25,1989,11,25,6,12,2599,47
1989/11/25,1989,11,25,6,13,2471,48
1989/11/25,1989,11,25,6,14,2390,46
1989/11/25,1989,11,25,6,15,2323,45
1989/11/25,1989,11,25,6,16,2357,45
1989/11/25,1989,11,25,6,17,2543,44
1989/11/25,1989,11,25,6,18,2705,44
1989/11/25,1989,11,25,6,19,2656,43
1989/11/25,1989,11,25,6,20,2564,43
1989/11/25,1989,11,25,6,21,2441,42
1989/11/25,1989,11,25,6,22,2289,41
1989/11/25,1989,11,25,6,23,2119,41
1989/11/25,1989,11,25,6,24,1926,39
1989/11/26,1989,11,26,7,1,1776,39
1989/11/26,1989,11,26,7,2,1690,38
1989/11/26,1989,11,26,7,3,1663,38
1989/11/26,1989,11,26,7,4,1658,39
1989/11/26,1989,11,26,7,5,1683,39
1989/11/26,1989,11,26,7,6,1754,40
1989/11/26,1989,11,26,7,7,1892,42
1989/11/26,1989,11,26,7,8,2151,42
1989/11/26,1989,11,26,7,9,2475,42
1989/11/26,1989,11,26,7,10,2679,42
1989/11/26,1989,11,26,7,11,2717,43
1989/11/26,1989,11,26,7,12,2640,44
1989/11/26,1989,11,26,7,13,2567,48
1989/11/26,1989,11,26,7,14,2456,46
1989/11/26,1989,11,26,7,15,2372,48
1989/11/26,1989,11,26,7,16,2363,46
1989/11/26,1989,11,26,7,17,2616,43
1989/11/26,1989,11,26,7,18,2853,42
1989/11/26,1989,11,26,7,19,2888,40
1989/11/26,1989,11,26,7,20,2830,40
1989/11/26,1989,11,26,7,21,2713,37
1989/11/26,1989,11,26,7,22,2538,39
1989/11/26,1989,11,26,7,23,2258,37
1989/11/26,1989,11,26,7,24,1989,37
1989/11/27,1989,11,27,1,1,1807,41
1989/11/27,1989,11,27,1,2,1740,41
1989/11/27,1989,11,27,1,3,1722,42
1989/11/27,1989,11,27,1,4,1752,40
1989/11/27,1989,11,27,1,5,1860,41
1989/11/27,1989,11,27,1,6,2207,39
1989/11/27,1989,11,27,1,7,2790,42
1989/11/27,1989,11,27,1,8,3103,43
1989/11/27,1989,11,27,1,9,3087,44
1989/11/27,1989,11,27,1,10,2942,44
1989/11/27,1989,11,27,1,11,2822,48
1989/11/27,1989,11,27,1,12,2682,50
1989/11/27,1989,11,27,1,13,2571,52
1989/11/27,1989,11,27,1,14,2486,50
1989/11/27,1989,11,27,1,15,2434,50
1989/11/27,1989,11,27,1,16,2481,48
1989/11/27,1989,11,27,1,17,2710,47
1989/11/27,1989,11,27,1,18,3005,47
1989/11/27,1989,11,27,1,19,3030,45
1989/11/27,1989,11,27,1,20,2954,43
1989/11/27,1989,11,27,1,21,2828,43
1989/11/27,1989,11,27,1,22,2619,42
1989/11/27,1989,11,27,1,23,2338,42
1989/11/27,1989,11,27,1,24,2025,43
1989/11/28,1989,11,28,2,1,1840,39
1989/11/28,1989,11,28,2,2,1791,38
1989/11/28,1989,11,28,2,3,1799,38
1989/11/28,1989,11,28,2,4,1824,38
1989/11/28,1989,11,28,2,5,1965,39
1989/11/28,1989,11,28,2,6,2338,34
1989/11/28,1989,11,28,2,7,2938,38
1989/11/28,1989,11,28,2,8,3223,36
1989/11/28,1989,11,28,2,9,3179,39
1989/11/28,1989,11,28,2,10,2950,42
1989/11/28,1989,11,28,2,11,2756,47
1989/11/28,1989,11,28,2,12,2582,49
1989/11/28,1989,11,28,2,13,2479,49
1989/11/28,1989,11,28,2,14,2392,50
1989/11/28,1989,11,28,2,15,2336,50
1989/11/28,1989,11,28,2,16,2401,47
1989/11/28,1989,11,28,2,17,2689,46
1989/11/28,1989,11,28,2,18,3027,48
1989/11/28,1989,11,28,2,19,3079,47
1989/11/28,1989,11,28,2,20,3003,45
1989/11/28,1989,11,28,2,21,2878,44
1989/11/28,1989,11,28,2,22,2645,45
1989/11/28,1989,11,28,2,23,2336,44
1989/11/28,1989,11,28,2,24,2021,43
1989/11/29,1989,11,29,3,1,1821,43
1989/11/29,1989,11,29,3,2,1770,41
1989/11/29,1989,11,29,3,3,1760,41
1989/11/29,1989,11,29,3,4,1785,42
1989/11/29,1989,11,29,3,5,1906,44
1989/11/29,1989,11,29,3,6,2276,42
1989/11/29,1989,11,29,3,7,2864,41
1989/11/29,1989,11,29,3,8,3188,43
1989/11/29,1989,11,29,3,9,3152,44
1989/11/29,1989,11,29,3,10,2949,46
1989/11/29,1989,11,29,3,11,2804,47
1989/11/29,1989,11,29,3,12,2687,48
1989/11/29,1989,11,29,3,13,2574,49
1989/11/29,1989,11,29,3,14,2486,51
1989/11/29,1989,11,29,3,15,2445,50
1989/11/29,1989,11,29,3,16,2516,49
1989/11/29,1989,11,29,3,17,2761,45
1989/11/29,1989,11,29,3,18,3068,47
1989/11/29,1989,11,29,3,19,3098,44
1989/11/29,1989,11,29,3,20,3030,46
1989/11/29,1989,11,29,3,21,2898,46
1989/11/29,1989,11,29,3,22,2708,44
1989/11/29,1989,11,29,3,23,2397,44
1989/11/29,1989,11,29,3,24,2058,45
1989/11/30,1989,11,30,4,1,1883,45
1989/11/30,1989,11,30,4,2,1817,42
1989/11/30,1989,11,30,4,3,1805,40
1989/11/30,1989,11,30,4,4,1846,38
1989/11/30,1989,11,30,4,5,1976,38
1989/11/30,1989,11,30,4,6,2355,39
1989/11/30,1989,11,30,4,7,2932,37
1989/11/30,1989,11,30,4,8,3226,39
1989/11/30,1989,11,30,4,9,3152,42
1989/11/30,1989,11,30,4,10,2945,43
1989/11/30,1989,11,30,4,11,2786,49
1989/11/30,1989,11,30,4,12,2612,49
1989/11/30,1989,11,30,4,13,2508,50
1989/11/30,1989,11,30,4,14,2418,51
1989/11/30,1989,11,30,4,15,2362,48
1989/11/30,1989,11,30,4,16,2436,48
1989/11/30,1989,11,30,4,17,2748,44
1989/11/30,1989,11,30,4,18,3084,43
1989/11/30,1989,11,30,4,19,3153,43
1989/11/30,1989,11,30,4,20,3113,40
1989/11/30,1989,11,30,4,21,3012,40
1989/11/30,1989,11,30,4,22,2815,41
1989/11/30,1989,11,30,4,23,2483,42
1989/11/30,1989,11,30,4,24,2178,39
1989/12/1,1989,12,1,5,1,1987,37
1989/12/1,1989,12,1,5,2,1918,40
1989/12/1,1989,12,1,5,3,1902,39
1989/12/1,1989,12,1,5,4,1928,38
1989/12/1,1989,12,1,5,5,2037,38
1989/12/1,1989,12,1,5,6,2381,38
1989/12/1,1989,12,1,5,7,2940,40
1989/12/1,1989,12,1,5,8,3232,42
1989/12/1,1989,12,1,5,9,3167,41
1989/12/1,1989,12,1,5,10,2952,45
1989/12/1,1989,12,1,5,11,2786,47
1989/12/1,1989,12,1,5,12,2667,52
1989/12/1,1989,12,1,5,13,2507,53
1989/12/1,1989,12,1,5,14,2441,54
1989/12/1,1989,12,1,5,15,2400,53
1989/12/1,1989,12,1,5,16,2380,53
1989/12/1,1989,12,1,5,17,2660,52
1989/12/1,1989,12,1,5,18,2958,51
1989/12/1,1989,12,1,5,19,2940,49
1989/12/1,1989,12,1,5,20,2817,48
1989/12/1,1989,12,1,5,21,2689,47
1989/12/1,1989,12,1,5,22,2515,48
1989/12/1,1989,12,1,5,23,2308,48
1989/12/1,1989,12,1,5,24,2040,48
1989/12/2,1989,12,2,6,1,1838,46
1989/12/2,1989,12,2,6,2,1728,45
1989/12/2,1989,12,2,6,3,1706,47
1989/12/2,1989,12,2,6,4,1692,44
1989/12/2,1989,12,2,6,5,1731,45
1989/12/2,1989,12,2,6,6,1831,44
1989/12/2,1989,12,2,6,7,2045,44
1989/12/2,1989,12,2,6,8,2354,46
1989/12/2,1989,12,2,6,9,2664,45
1989/12/2,1989,12,2,6,10,2804,49
1989/12/2,1989,12,2,6,11,2805,47
1989/12/2,1989,12,2,6,12,2737,46
1989/12/2,1989,12,2,6,13,2704,46
1989/12/2,1989,12,2,6,14,2630,45
1989/12/2,1989,12,2,6,15,2581,45
1989/12/2,1989,12,2,6,16,2598,46
1989/12/2,1989,12,2,6,17,2704,46
1989/12/2,1989,12,2,6,18,2799,46
1989/12/2,1989,12,2,6,19,2727,47
1989/12/2,1989,12,2,6,20,2585,48
1989/12/2,1989,12,2,6,21,2460,46
1989/12/2,1989,12,2,6,22,2316,47
1989/12/2,1989,12,2,6,23,2144,47
1989/12/2,1989,12,2,6,24,1922,49
1989/12/3,1989,12,3,7,1,1720,48
1989/12/3,1989,12,3,7,2,1593,49
1989/12/3,1989,12,3,7,3,1527,51
1989/12/3,1989,12,3,7,4,1499,54
1989/12/3,1989,12,3,7,5,1495,54
1989/12/3,1989,12,3,7,6,1561,53
1989/12/3,1989,12,3,7,7,1669,52
1989/12/3,1989,12,3,7,8,1919,52
1989/12/3,1989,12,3,7,9,2236,51
1989/12/3,1989,12,3,7,10,2451,52
1989/12/3,1989,12,3,7,11,2521,53
1989/12/3,1989,12,3,7,12,2501,54
1989/12/3,1989,12,3,7,13,2456,52
1989/12/3,1989,12,3,7,14,2400,52
1989/12/3,1989,12,3,7,15,2327,52
1989/12/3,1989,12,3,7,16,2328,52
1989/12/3,1989,12,3,7,17,2513,53
1989/12/3,1989,12,3,7,18,2647,54
1989/12/3,1989,12,3,7,19,2612,53
1989/12/3,1989,12,3,7,20,2523,53
1989/12/3,1989,12,3,7,21,2414,54
1989/12/3,1989,12,3,7,22,2222,54
1989/12/3,1989,12,3,7,23,1950,55
1989/12/3,1989,12,3,7,24,1696,56
1989/12/4,1989,12,4,1,1,1505,57
1989/12/4,1989,12,4,1,2,1439,57
1989/12/4,1989,12,4,1,3,1411,56
1989/12/4,1989,12,4,1,4,1412,56
1989/12/4,1989,12,4,1,5,1489,56
1989/12/4,1989,12,4,1,6,1764,56
1989/12/4,1989,12,4,1,7,2247,56
1989/12/4,1989,12,4,1,8,2575,56
1989/12/4,1989,12,4,1,9,2562,56
1989/12/4,1989,12,4,1,10,2519,56
1989/12/4,1989,12,4,1,11,2479,56
1989/12/4,1989,12,4,1,12,2438,56
1989/12/4,1989,12,4,1,13,2419,56
1989/12/4,1989,12,4,1,14,2379,56
1989/12/4,1989,12,4,1,15,2355,56
1989/12/4,1989,12,4,1,16,2390,55
1989/12/4,1989,12,4,1,17,2566,54
1989/12/4,1989,12,4,1,18,2772,53
1989/12/4,1989,12,4,1,19,2773,53
1989/12/4,1989,12,4,1,20,2669,53
1989/12/4,1989,12,4,1,21,2551,52
1989/12/4,1989,12,4,1,22,2355,51
1989/12/4,1989,12,4,1,23,2081,51
1989/12/4,1989,12,4,1,24,1789,50
1989/12/5,1989,12,5,2,1,1601,51
1989/12/5,1989,12,5,2,2,1532,50
1989/12/5,1989,12,5,2,3,1504,50
1989/12/5,1989,12,5,2,4,1518,50
1989/12/5,1989,12,5,2,5,1609,50
1989/12/5,1989,12,5,2,6,1919,50
1989/12/5,1989,12,5,2,7,2464,49
1989/12/5,1989,12,5,2,8,2769,49
1989/12/5,1989,12,5,2,9,2713,50
1989/12/5,1989,12,5,2,10,2585,51
1989/12/5,1989,12,5,2,11,2481,52
1989/12/5,1989,12,5,2,12,2388,53
1989/12/5,1989,12,5,2,13,2341,54
1989/12/5,1989,12,5,2,14,2311,53
1989/12/5,1989,12,5,2,15,2289,53
1989/12/5,1989,12,5,2,16,2366,51
1989/12/5,1989,12,5,2,17,2565,50
1989/12/5,1989,12,5,2,18,2828,50
1989/12/5,1989,12,5,2,19,2843,50
1989/12/5,1989,12,5,2,20,2755,50
1989/12/5,1989,12,5,2,21,2637,50
1989/12/5,1989,12,5,2,22,2431,48
1989/12/5,1989,12,5,2,23,2139,48
1989/12/5,1989,12,5,2,24,1833,49
1989/12/6,1989,12,6,3,1,1639,50
1989/12/6,1989,12,6,3,2,1549,49
1989/12/6,1989,12,6,3,3,1515,49
1989/12/6,1989,12,6,3,4,1532,49
1989/12/6,1989,12,6,3,5,1600,50
1989/12/6,1989,12,6,3,6,1924,49
1989/12/6,1989,12,6,3,7,2451,50
1989/12/6,1989,12,6,3,8,2764,49
1989/12/6,1989,12,6,3,9,2726,50
1989/12/6,1989,12,6,3,10,2597,50
1989/12/6,1989,12,6,3,11,2533,50
